hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay
0.015850801457019656,0.009011142784394556,0.0020012512149110177,-0.058945257261210304,-0.01296580818484338,-0.018318388855059705,0.011460447629967013,-0.004911192934723326,0.01101148652532658
0.04722440269817259,-0.0010866348953972567,-0.00084346143326212,-0.06002949075705207,-0.021692270625893822,-0.001076162443149945,0.006350990573393495,-0.004000309450682345,-0.017316531592712556
-0.12471390841575956,0.002962297921618819,-0.0008523371900026721,0.09770738941054585,-0.043488143983584075,-0.02442170758278515,0.014477523145693,-0.006137939518681737,0.003406359051174115
-0.054042614956487794,0.0079382408848658,0.0026866213392126416,-0.03786052960146702,-0.02929664330195259,-0.01680140223922603,0.005002478167685958,-0.0010697163272300732,0.026433203716223194
0.13663184284107632,0.0039838779062069795,0.0025934614193051982,-0.042506160546297085,0.005593162400955488,0.022962759038168336,-0.022933187044564582,-0.0017848527443061046,-0.011529595444198067
-0.1349776844764593,-0.0025262650774238787,-0.00026413042311065904,0.05276978333030901,0.021908828855531363,-0.0005384604726193831,0.0039930862115720315,-0.017409939599295283,0.003033125308902318
-0.11077563301668006,4.57646987841009e-05,-0.0004415723458800773,0.061609140896385306,-0.031153812695907477,-0.01543268816992192,0.004964401285413501,-0.03435483697200095,0.03098038741491893
0.13024008342636478,0.010800281218241385,0.004943864754457446,-0.09359484044788327,0.003135028087736377,0.027336272735522853,0.010227184946656809,0.005337546464726887,0.059516036736468554
-0.0768571444850186,0.004617627969108213,0.0010309545481327644,-0.03191035599292419,-0.026733867818103708,-0.003127282755550344,0.0014163692620531756,-0.01599871174491026,0.014849202964133378
-0.044875476886356236,0.009588897607535365,0.0033416082951648364,-0.040491408822171206,-0.01148189864145049,-0.04918631966941536,0.0028423197393766895,0.013488063313563765,0.013983674257793736
-0.07858498110136336,-0.00188378336660109,-0.00022216845155114046,-0.05738967935129077,-0.013532690829864085,-0.008336256524386364,0.00010285915009801221,-0.014819981090917908,0.013699439169141769
-0.04518110099649009,0.009432346738685765,0.0032008517207682344,-0.05353522235501559,-0.021432219918581245,-0.000469809565218141,0.009166982899245687,0.015471486951932048,0.026486050053909648
0.004744106205766829,-0.007953238350301456,-0.0003470190044197398,-0.05319722187131259,-0.029231850478349877,-0.00014717764239906847,-0.007538400674963988,-0.014741833984005413,-0.02342537504704034
-0.03482733746733578,0.0062953957959379706,0.00135974410035998,-0.024998146322345566,-0.07140772013009661,-0.0010370247181837222,0.010365287535677743,-0.02524899609867188,0.0029737741171702928
0.004303449128699351,-0.010818141140298167,-0.0001640604692771195,-0.07612165003674447,-0.04254384186487936,0.017820178754377712,0.0011381538041072255,-0.007623414644462494,-0.01591550408430638
-0.11902362141119512,0.005367522446749505,-0.0007381501067955595,0.08626623427805483,-0.01990786557143375,0.0042114176695089815,0.004263357396655744,-0.005301088559228765,-0.0343741902476666
-0.16548260841160206,0.0067729971375347685,-0.00046588709830913276,0.08606285727928482,-0.002940693939137767,-0.0025169308585515906,-0.009998292229880015,-0.016553415827114525,0.013104251788553152
-0.08366131277847179,-0.0006868601953038658,-0.0010074303722478822,0.05264069866838303,0.03411114227429493,-0.00824046344931406,0.0033946762459188145,-0.009989127528727366,-0.0583531618050401
-0.07942272687241617,-0.0013092257090370771,-0.00023794044380693962,-0.02377676021004314,-0.006012305695833303,-0.014464966553690117,-0.004631874003646947,-0.005072455210335396,-0.019187037412933157
0.02178917361974676,-0.014082578925320418,-0.0011856402567817818,-0.058237601616324124,0.08151392176065725,-0.03629893143895293,0.008582185519176784,0.014633490783656687,0.01281156597837878
0.1941707654332241,0.003202217250330307,-0.0017791282727295807,0.17727981555383665,0.06036264975085891,0.01105237000892773,0.02198055974534153,0.031444579034915786,0.05909949691154519
0.2206981850039458,0.007652386497774219,6.728767001707488e-05,0.09713204392860582,0.051448229897184776,-0.08018342192069437,-0.01610134598136106,-0.00855140814337466,0.04629763907697611
-0.05875265007980753,-0.004209015308954704,-9.249056643262691e-05,-0.054654164601858006,-0.012837357736494236,-0.013259039811464878,0.002201471328602409,-0.011577825944101507,0.0024143780583475473
-0.09548922127872247,0.001244488786454095,-0.00030274360481420595,0.05385674571063846,1.6887120816619665e-05,0.015261485819389796,0.009972060167031917,-0.018610954471084868,0.010817473477937628
-0.07693006862585364,-0.00034772888081084944,-0.0005134624463046175,0.059695964375940304,-0.03072395236616427,0.007663816037913303,-0.010607404598053762,-0.023964973751813345,0.016257280219335583
-0.062476387144327496,0.0013497158330712967,-0.0009279286468985909,0.03609419354206318,0.02970512943498031,-0.0029086064078345524,-0.014850226366110513,-0.007659573089749201,-0.06071219806140766
-0.10569084650865876,-0.0013986276769663779,-0.0004542706861801138,-0.037693221384648014,0.019901433372944827,-0.008246331969711125,-0.006912304690194454,-0.0068800664377125275,0.0006348836409715822
-0.0368273099975247,5.1289712381096106e-05,-0.0006891774624010643,-0.04085148296545922,-0.024596921729273368,-0.00801170812256639,0.004947570013731885,0.008746818201673605,0.006419470816790009
0.27163556709717085,0.006145385529919331,-0.0012914974608467522,0.2940147883326274,-0.020873938638796153,-0.00032723528402433654,-0.001138270336145603,-0.005615839331777136,0.07593960601522898
-0.1020077550514663,-0.0012999684747258848,-0.0006598876590505353,0.05754156664346204,-0.03181110471220696,-0.006637643155540853,0.002116674368526006,-0.031643182536576595,0.03650949606477437
-0.02726607859631104,-0.00019188668383875434,-0.0007929776306007995,-0.0264435602465227,-0.0061655377406610356,-0.036829022171828305,-0.008003986709024698,-0.025070738809243716,0.00237073303963653
