hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,actual,pred,prob
19,4,0,9.55,10.12,227.0,1698.3070063694267,1,0,0.05228984
19,4,0,9.55,10.345,123.0,1698.3070063694267,1,0,0.0956186
19,4,0,9.55,10.85,-8.0,2283.9070063694267,1,0,0.14675212
19,4,0,9.55,10.91,0.0,2357.707006369427,1,0,0.17536171
19,4,0,9.55,10.855,-3.0,2357.707006369427,1,0,0.17802605
19,4,0,9.55,10.92,19.0,2283.9070063694267,1,0,0.17471698
19,4,0,9.55,11.395,-12.0,2357.707006369427,1,0,0.16973478
19,4,0,9.55,10.935,-3.0,2357.707006369427,1,0,0.17802605
20,4,0,9.55,11.05,-6.0,2283.8420382165605,1,0,0.14432368
20,4,0,9.55,11.045,-7.0,2283.8420382165605,1,0,0.14362742
20,4,0,9.55,11.32,-5.0,2283.8420382165605,1,0,0.13936058
20,4,0,9.55,11.75,0.0,1698.2420382165606,1,0,0.11155854
21,4,0,9.55,11.515,0.0,2357.6250530785564,1,0,0.17514649
21,4,0,9.55,11.59,9.0,2357.6250530785564,1,0,0.22874503
21,4,0,9.55,11.925,0.0,2357.6250530785564,1,0,0.19708763
21,4,0,9.55,11.99,8.0,2357.6250530785564,1,0,0.23902862
21,4,0,9.55,13.025,-6.0,2283.8250530785563,1,0,0.17072669
22,4,0,9.55,13.05,190.0,2357.5384288747346,1,0,0.31892306
22,4,0,9.55,12.97,-5.0,2357.5384288747346,1,0,0.19465637
22,4,0,9.55,12.965,-5.0,2283.7384288747344,1,0,0.15649964
22,4,0,9.55,12.675,0.0,1698.1384288747347,1,0,0.10750901
22,4,0,9.55,12.715,-11.0,2283.7384288747344,1,0,0.16628826
6,5,1,10.45,12.29,-6.0,2283.7783439490445,1,0,0.03792052
7,5,1,10.45,11.985,-9.0,2357.688322717622,1,0,0.031583935
7,5,1,10.45,11.795,-3.0,2283.888322717622,1,0,0.053224284
8,5,1,10.45,8.565,-7.0,2284.0,1,0,0.0841092
8,5,1,10.45,8.805,-6.0,2284.0,1,0,0.10050265
9,5,1,10.45,8.425,0.0,2357.7898089171977,1,0,0.08463785
9,5,1,10.45,8.605,141.0,2357.7898089171977,1,0,0.11270186
9,5,1,10.45,7.94,-5.0,2283.989808917197,1,0,0.12284847
9,5,1,10.45,6.825,-5.0,1698.3898089171971,1,0,0.05180767
9,5,1,10.45,6.73,-1.0,2283.989808917197,1,0,0.092349365
10,5,1,10.45,6.19,-7.0,1698.1617834394904,1,0,0.02859538
11,5,1,10.45,6.11,0.0,2357.5991507431,1,0,0.11426502
12,5,1,10.45,2.26,-7.0,1698.2585987261143,1,0,0.06848226
12,5,1,10.45,2.635,-3.0,1698.2585987261143,1,0,0.05795425
12,5,1,10.45,2.765,-9.0,2283.8585987261145,1,0,0.108877756
13,5,1,10.45,2.38,-5.0,2283.8382165605094,1,0,0.13426146
13,5,1,10.45,2.495,0.0,2283.8382165605094,1,0,0.11745379
13,5,1,10.45,2.935,48.0,1698.2382165605095,1,0,0.028878381
13,5,1,10.45,3.345,-6.0,2357.6382165605096,1,0,0.16191684
13,5,1,10.45,3.305,16.0,2283.8382165605094,1,0,0.121882215
14,5,1,10.45,3.405,0.0,2283.870912951168,1,0,0.11326658
14,5,1,10.45,3.635,-10.0,1698.2709129511677,1,0,0.065076485
14,5,1,10.45,3.87,49.0,2283.870912951168,1,0,0.12783353
15,5,1,10.45,2.16,-2.0,2357.774097664544,1,0,0.24459381
16,5,1,10.45,1.795,7.0,1698.2658174097664,1,0,0.11650108
16,5,1,10.45,1.68,-4.0,2357.6658174097665,1,0,0.15415537
16,5,1,10.45,1.455,-2.0,2283.8658174097664,1,0,0.10371963
16,5,1,10.45,1.68,-5.0,2283.8658174097664,1,0,0.12315439
17,5,1,10.45,2.235,-7.0,2283.9044585987263,1,0,0.1475278
17,5,1,10.45,2.4,-4.0,1698.304458598726,1,0,0.11010828
17,5,1,10.45,1.975,-9.0,1698.304458598726,1,0,0.11250678
17,5,1,10.45,2.13,-10.0,2283.9044585987263,1,0,0.12305407
18,5,1,10.45,1.665,-2.0,1698.2471337579618,1,0,0.07610707
18,5,1,10.45,1.665,-5.0,1698.2471337579618,1,0,0.08189928
19,5,1,10.45,1.355,-3.0,2357.707006369427,1,0,0.21665823
20,5,1,10.45,2.015,-2.0,2283.8420382165605,1,0,0.120475985
20,5,1,10.45,2.235,-7.0,2283.8420382165605,1,0,0.14778267
20,5,1,10.45,2.265,-8.0,163.4420382165605,1,0,0.058209628
21,5,1,10.45,2.42,-5.0,2357.6250530785564,1,0,0.21294314
21,5,1,10.45,2.895,6.0,2283.8250530785563,1,0,0.13407461
21,5,1,10.45,3.105,81.0,2283.8250530785563,1,0,0.18918099
6,6,1,8.3,0.815,-5.0,1698.1783439490446,1,0,0.020720117
6,6,1,8.3,0.065,-3.0,1698.1783439490446,1,0,0.027898382
7,6,1,8.3,-0.215,-4.0,2283.888322717622,1,0,0.10308475
7,6,1,8.3,-0.12,-17.0,1698.288322717622,1,0,0.04748625
7,6,1,8.3,-0.02,-11.0,2283.888322717622,1,0,0.055670783
8,6,1,8.3,0.08,-5.0,2284.0,1,0,0.184667
8,6,1,8.3,0.31,-1.0,2284.0,1,0,0.09948775
8,6,1,8.3,0.435,-7.0,2284.0,1,0,0.10153645
9,6,1,8.3,1.27,-5.0,1698.3898089171971,1,0,0.039681975
9,6,1,8.3,1.665,116.0,2357.7898089171977,1,0,0.11709329
9,6,1,8.3,2.02,124.0,1698.3898089171971,1,0,0.05130266
9,6,1,8.3,3.365,65.0,2357.7898089171977,1,0,0.0987079
9,6,1,8.3,2.625,-8.0,2357.7898089171977,1,0,0.1259183
9,6,1,8.3,2.485,-2.0,2283.989808917197,1,0,0.09712087
10,6,1,8.3,2.78,-5.0,2283.7617834394905,1,0,0.076392695
10,6,1,8.3,2.925,-9.0,1698.1617834394904,1,0,0.026190246
11,6,1,8.3,3.13,-4.0,2283.7991507431,1,0,0.05948293
11,6,1,8.3,3.185,38.0,2357.5991507431,1,0,0.1468076
11,6,1,8.3,3.3,-4.0,2283.7991507431,1,0,0.05948293
11,6,1,8.3,3.34,-16.0,2357.5991507431,1,0,0.087492794
12,6,1,8.3,3.765,-2.0,2357.658598726114,1,0,0.12481473
12,6,1,8.3,3.69,-8.0,1698.2585987261143,1,0,0.07340365
12,6,1,8.3,3.595,-9.0,2283.8585987261145,1,0,0.16843261
13,6,1,8.3,2.475,-7.0,2283.8382165605094,1,0,0.22980367
13,6,1,8.3,2.845,0.0,2283.8382165605094,1,0,0.1811239
13,6,1,8.3,2.865,70.0,2357.6382165605096,1,0,0.19956283
14,6,1,8.3,3.165,-7.0,2283.870912951168,1,0,0.2226216
14,6,1,8.3,2.16,-9.0,1698.2709129511677,1,0,0.083983496
14,6,1,8.3,2.31,1.0,1698.2709129511677,1,0,0.06583378
14,6,1,8.3,2.35,-5.0,2357.670912951168,1,0,0.17254257
14,6,1,8.3,2.49,-1.0,2357.670912951168,1,0,0.14844915
14,6,1,8.3,2.74,-8.0,2283.870912951168,1,0,0.22076334
15,6,1,8.3,2.48,-13.0,2283.9740976645435,1,0,0.18385233
15,6,1,8.3,2.805,0.0,2283.9740976645435,1,0,0.18134178
15,6,1,8.3,3.075,13.0,2283.9740976645435,1,0,0.20207292
15,6,1,8.3,3.175,39.0,1698.3740976645436,1,0,0.10551598
16,6,1,8.3,3.415,-4.0,1698.2658174097664,1,0,0.1273853
16,6,1,8.3,3.36,-8.0,2357.6658174097665,1,0,0.18330355
16,6,1,8.3,3.905,-11.0,2283.8658174097664,1,0,0.1874456
16,6,1,8.3,3.875,-4.0,2357.6658174097665,1,0,0.16190395
16,6,1,8.3,3.885,-8.0,163.46581740976643,1,0,0.07715762
16,6,1,8.3,4.91,-5.0,2357.6658174097665,1,0,0.13119738
16,6,1,8.3,5.035,201.0,2283.8658174097664,1,0,0.23011453
16,6,1,8.3,4.93,20.0,1698.2658174097664,1,0,0.13927948
17,6,1,8.3,5.02,-1.0,2357.7044585987264,1,0,0.13104147
17,6,1,8.3,5.285,15.0,2283.9044585987263,1,0,0.2686437
17,6,1,8.3,5.18,1.0,2357.7044585987264,1,0,0.13404574
17,6,1,8.3,5.055,-7.0,1698.304458598726,1,0,0.16297436
17,6,1,8.3,5.045,-4.0,2283.9044585987263,1,0,0.25635636
17,6,1,8.3,4.94,-7.0,2283.9044585987263,1,0,0.2742237
17,6,1,8.3,5.01,-3.0,2357.7044585987264,1,0,0.13916779
17,6,1,8.3,5.03,11.0,2357.7044585987264,1,0,0.17445523
17,6,1,8.3,5.05,4.0,2357.7044585987264,1,0,0.13414523
17,6,1,8.3,5.215,-4.0,2283.9044585987263,1,0,0.25635636
18,6,1,8.3,5.285,-2.0,2357.647133757962,1,0,0.1378995
18,6,1,8.3,5.33,12.0,2357.647133757962,1,0,0.187969
18,6,1,8.3,4.08,-8.0,1698.2471337579618,1,0,0.104357645
18,6,1,8.3,2.68,8.0,2283.8471337579617,1,0,0.15700933
18,6,1,8.3,2.55,-9.0,163.44713375796178,1,0,0.07054041
18,6,1,8.3,2.585,-2.0,2357.647133757962,1,0,0.1527966
19,6,1,8.3,3.455,-7.0,2357.707006369427,1,0,0.25695494
19,6,1,8.3,3.24,-8.0,2283.9070063694267,1,0,0.2448691
19,6,1,8.3,3.46,-9.0,2283.9070063694267,1,0,0.201388
19,6,1,8.3,3.485,46.0,2357.707006369427,1,0,0.22918677
19,6,1,8.3,8.195,23.0,2357.707006369427,1,0,0.17620102
19,6,1,8.3,8.495,-5.0,2283.9070063694267,1,0,0.2774976
19,6,1,8.3,8.87,-10.0,2357.707006369427,1,0,0.1529551
19,6,1,8.3,8.905,96.0,2357.707006369427,1,0,0.16920829
20,6,1,8.3,8.345,12.0,2283.8420382165605,1,0,0.33709675
20,6,1,8.3,8.52,-5.0,2283.8420382165605,1,0,0.27500245
20,6,1,8.3,8.605,0.0,163.4420382165605,1,0,0.18949427
20,6,1,8.3,8.965,-8.0,2283.8420382165605,1,0,0.290559
20,6,1,8.3,9.225,56.0,1698.2420382165606,1,0,0.19072498
20,6,1,8.3,9.24,-2.0,1698.2420382165606,1,0,0.1757101
20,6,1,8.3,9.55,-3.0,2283.8420382165605,1,0,0.27520683
20,6,1,8.3,9.915,-3.0,2283.8420382165605,1,0,0.2580699
20,6,1,8.3,10.17,-5.0,2283.8420382165605,1,0,0.23913644
21,6,1,8.3,10.12,-5.0,2357.6250530785564,1,0,0.1572812
21,6,1,8.3,10.355,-6.0,2283.8250530785563,1,0,0.2298535
21,6,1,8.3,10.385,29.0,2357.6250530785564,1,0,0.28483206
21,6,1,8.3,10.44,5.0,2357.6250530785564,1,0,0.16074891
21,6,1,8.3,11.835,6.0,2283.8250530785563,1,0,0.31347662
21,6,1,8.3,11.92,6.0,2283.8250530785563,1,0,0.31347662
21,6,1,8.3,11.935,-5.0,2283.8250530785563,1,0,0.25956762
22,6,1,8.3,12.225,0.0,2357.5384288747346,1,0,0.26103356
22,6,1,8.3,12.145,-5.0,2283.7384288747344,1,0,0.18421005
6,0,0,4.85,11.505,-9.0,1698.1783439490446,1,0,0.011801764
6,0,0,4.85,11.07,-10.0,1698.1783439490446,1,0,0.013471095
6,0,0,4.85,11.455,-6.0,2357.5783439490447,1,0,0.039803945
7,0,0,4.85,11.36,-7.0,2357.688322717622,1,0,0.026574414
7,0,0,4.85,11.115,-9.0,2357.688322717622,1,0,0.021252073
7,0,0,4.85,11.115,-5.0,1698.288322717622,1,0,0.008901291
8,0,0,4.85,10.515,-2.0,2284.0,1,0,0.03865214
8,0,0,4.85,10.86,3.0,2284.0,1,0,0.03910378
8,0,0,4.85,10.54,-4.0,2357.8,1,0,0.04918322
8,0,0,4.85,10.91,-3.0,2357.8,1,0,0.04561024
9,0,0,4.85,10.785,-2.0,2357.7898089171977,1,0,0.051544096
9,0,0,4.85,12.525,-6.0,2357.7898089171977,1,0,0.0644676
9,0,0,4.85,12.315,-8.0,1698.3898089171971,1,0,0.012797264
9,0,0,4.85,12.555,-7.0,2357.7898089171977,1,0,0.058424328
10,0,0,4.85,12.115,1.0,2357.5617834394907,1,0,0.10372134
11,0,0,4.85,12.025,8.0,2357.5991507431,1,0,0.06670732
11,0,0,4.85,12.155,1.0,2357.5991507431,1,0,0.0739989
11,0,0,4.85,11.6,-4.0,2283.7991507431,1,0,0.03214806
11,0,0,4.85,6.645,-7.0,2283.7991507431,1,0,0.033870075
12,0,0,4.85,6.835,-10.0,2283.8585987261145,1,0,0.05921277
12,0,0,4.85,6.77,-4.0,1698.2585987261143,1,0,0.019046301
12,0,0,4.85,7.385,-12.0,2357.658598726114,1,0,0.1705741
13,0,0,4.85,6.255,-5.0,2357.6382165605096,1,0,0.108293615
13,0,0,4.85,6.755,-5.0,1698.2382165605095,1,0,0.020874375
13,0,0,4.85,6.66,-7.0,2283.8382165605094,1,0,0.08916828
14,0,0,4.85,7.37,-3.0,2283.870912951168,1,0,0.08303698
14,0,0,4.85,7.55,170.0,2357.670912951168,1,0,0.24888667
14,0,0,4.85,6.24,-14.0,2357.670912951168,1,0,0.087729916
14,0,0,4.85,6.58,21.0,1698.2709129511677,1,0,0.012001135
14,0,0,4.85,6.775,-5.0,2357.670912951168,1,0,0.08172652
14,0,0,4.85,7.0,-3.0,1698.2709129511677,1,0,0.014445171
14,0,0,4.85,7.29,38.0,2357.670912951168,1,0,0.068253
15,0,0,4.85,7.545,-5.0,1698.3740976645436,1,0,0.05476364
15,0,0,4.85,7.9,-2.0,2283.9740976645435,1,0,0.10134694
15,0,0,4.85,7.865,1.0,2357.774097664544,1,0,0.13327864
15,0,0,4.85,8.215,-6.0,2357.774097664544,1,0,0.09695043
15,0,0,4.85,8.84,26.0,2283.9740976645435,1,0,0.059767004
15,0,0,4.85,8.88,116.0,1698.3740976645436,1,0,0.16000734
16,0,0,4.85,9.37,17.0,1698.2658174097664,1,0,0.041827846
16,0,0,4.85,10.19,-8.0,2357.6658174097665,1,0,0.11837156
16,0,0,4.85,15.64,-8.0,2357.6658174097665,1,0,0.14021662
16,0,0,4.85,15.9,1074.0,2357.6658174097665,1,0,0.24570599
16,0,0,4.85,16.205,49.0,2357.6658174097665,1,0,0.22346064
16,0,0,4.85,15.965,0.0,1698.2658174097664,1,0,0.045324907
17,0,0,4.85,16.11,1.0,2357.7044585987264,1,0,0.10471486
17,0,0,4.85,16.675,-7.0,2283.9044585987263,1,0,0.15512387
17,0,0,4.85,16.255,7.0,1698.304458598726,1,0,0.04236634
17,0,0,4.85,17.135,33.0,2357.7044585987264,1,0,0.12905946
18,0,0,4.85,14.49,-2.0,2283.8471337579617,1,0,0.09277554
18,0,0,4.85,14.92,-5.0,2283.8471337579617,1,0,0.11357279
19,0,0,4.85,15.675,11.0,2357.707006369427,1,0,0.13090485
19,0,0,4.85,15.87,0.0,2357.707006369427,1,0,0.12417242
19,0,0,4.85,15.32,-10.0,2283.9070063694267,1,0,0.119662836
19,0,0,4.85,16.0,-7.0,2357.707006369427,1,0,0.14954133
19,0,0,4.85,17.02,-4.0,2357.707006369427,1,0,0.23102327
20,0,0,4.85,18.115,20.0,2283.8420382165605,1,0,0.20006976
20,0,0,4.85,18.27,-6.0,1698.2420382165606,1,0,0.1543793
21,0,0,4.85,17.285,-6.0,2357.6250530785564,1,0,0.25491387
21,0,0,4.85,17.285,-9.0,2357.6250530785564,1,0,0.2356688
21,0,0,4.85,17.34,-3.0,2357.6250530785564,1,0,0.23125648
21,0,0,4.85,17.61,23.0,2283.8250530785563,1,0,0.22833988
21,0,0,4.85,17.535,-12.0,2283.8250530785563,1,0,0.23798828
22,0,0,4.85,17.735,-7.0,2283.7384288747344,1,0,0.18233496
22,0,0,4.85,17.36,-7.0,2283.7384288747344,1,0,0.16124658
22,0,0,4.85,17.72,25.0,1698.1384288747347,1,0,0.3377112
6,1,0,9.9,17.105,-5.0,1698.1783439490446,1,0,0.04483294
6,1,0,9.9,15.27,-8.0,1698.1783439490446,1,0,0.02212888
6,1,0,9.9,15.3,-11.0,1698.1783439490446,1,0,0.037239797
7,1,0,9.9,14.775,-6.0,2357.688322717622,1,0,0.054184005
7,1,0,9.9,15.28,-2.0,2357.688322717622,1,0,0.055586327
7,1,0,9.9,15.13,-6.0,2357.688322717622,1,0,0.05586041
7,1,0,9.9,14.585,18.0,2283.888322717622,1,0,0.07499955
7,1,0,9.9,14.635,-5.0,2283.888322717622,1,0,0.05640507
8,1,0,9.9,14.645,-8.0,2284.0,1,0,0.055679094
8,1,0,9.9,14.39,0.0,2357.8,1,0,0.0833214
8,1,0,9.9,14.58,26.0,2357.8,1,0,0.113895185
8,1,0,9.9,14.785,-1.0,2357.8,1,0,0.081347205
8,1,0,9.9,14.745,-10.0,2284.0,1,0,0.057668407
8,1,0,9.9,14.425,-11.0,2357.8,1,0,0.05617646
8,1,0,9.9,14.445,7.0,2284.0,1,0,0.09723858
8,1,0,9.9,14.56,-2.0,2357.8,1,0,0.08244621
8,1,0,9.9,13.935,49.0,2284.0,1,0,0.14067963
8,1,0,9.9,13.655,-4.0,1698.4,1,0,0.048391297
8,1,0,9.9,13.585,-10.0,2357.8,1,0,0.05617646
8,1,0,9.9,13.04,-5.0,1698.4,1,0,0.045941863
8,1,0,9.9,13.005,-8.0,2284.0,1,0,0.055679094
8,1,0,9.9,13.005,-6.0,2357.8,1,0,0.07951962
8,1,0,9.9,7.85,1.0,2357.8,1,0,0.09197815
8,1,0,9.9,8.035,43.0,2357.8,1,0,0.1042754
9,1,0,9.9,8.135,86.0,2357.7898089171977,1,0,0.08855276
9,1,0,9.9,11.675,78.0,1698.3898089171971,1,0,0.044670418
9,1,0,9.9,11.82,701.0,2283.989808917197,1,0,0.05983463
9,1,0,9.9,11.755,22.0,2357.7898089171977,1,0,0.11160631
9,1,0,9.9,12.13,-7.0,1698.3898089171971,1,0,0.03847617
9,1,0,9.9,12.505,98.0,1698.3898089171971,1,0,0.05496525
9,1,0,9.9,12.5,-1.0,2357.7898089171977,1,0,0.089624204
9,1,0,9.9,12.375,-5.0,2357.7898089171977,1,0,0.0876284
9,1,0,9.9,12.745,32.0,2283.989808917197,1,0,0.11578126
9,1,0,9.9,12.605,-4.0,2283.989808917197,1,0,0.096356615
9,1,0,9.9,12.205,-9.0,2357.7898089171977,1,0,0.06604053
9,1,0,9.9,12.225,13.0,2357.7898089171977,1,0,0.12377975
9,1,0,9.9,12.235,4.0,1698.3898089171971,1,0,0.044537973
9,1,0,9.9,12.235,9.0,1698.3898089171971,1,0,0.052222796
9,1,0,9.9,12.485,-5.0,2283.989808917197,1,0,0.089105874
9,1,0,9.9,12.58,40.0,2283.989808917197,1,0,0.12323274
9,1,0,9.9,12.595,11.0,2357.7898089171977,1,0,0.12203748
9,1,0,9.9,12.57,-6.0,1698.3898089171971,1,0,0.04397253
9,1,0,9.9,12.705,-4.0,2357.7898089171977,1,0,0.09477142
9,1,0,9.9,12.635,48.0,2283.989808917197,1,0,0.10325937
9,1,0,9.9,12.955,-9.0,2357.7898089171977,1,0,0.065050624
9,1,0,9.9,12.84,60.0,2357.7898089171977,1,0,0.1278763
9,1,0,9.9,12.65,10.0,2283.989808917197,1,0,0.11009571
9,1,0,9.9,13.025,2.0,2283.989808917197,1,0,0.09211551
10,1,0,9.9,13.11,-2.0,2357.5617834394907,1,0,0.15093571
10,1,0,9.9,13.02,-2.0,1698.1617834394904,1,0,0.04735816
10,1,0,9.9,12.915,-10.0,2357.5617834394907,1,0,0.1509535
10,1,0,9.9,13.295,-1.0,2283.7617834394905,1,0,0.070310876
10,1,0,9.9,13.435,107.0,2283.7617834394905,1,0,0.09900578
10,1,0,9.9,13.73,23.0,2357.5617834394907,1,0,0.1570171
11,1,0,9.9,12.81,-4.0,1698.1991507430998,1,0,0.025565494
11,1,0,9.9,12.795,-3.0,2357.5991507431,1,0,0.12242363
11,1,0,9.9,12.88,12.0,2357.5991507431,1,0,0.14230967
11,1,0,9.9,12.19,12.0,2283.7991507431,1,0,0.07788838
11,1,0,9.9,12.08,-8.0,2357.5991507431,1,0,0.11381752
11,1,0,9.9,12.185,-10.0,2283.7991507431,1,0,0.06545904
12,1,0,9.9,12.295,-5.0,2357.658598726114,1,0,0.12807824
12,1,0,9.9,12.465,-14.0,2357.658598726114,1,0,0.14241357
12,1,0,9.9,11.76,-8.0,2283.8585987261145,1,0,0.10562246
12,1,0,9.9,11.72,-6.0,1698.2585987261143,1,0,0.045043748
12,1,0,9.9,10.545,-6.0,2357.658598726114,1,0,0.13275494
12,1,0,9.9,10.585,160.0,1698.2585987261143,1,0,0.047206916
13,1,0,9.9,11.375,-1.0,2283.8382165605094,1,0,0.12919807
13,1,0,9.9,11.68,143.0,2283.8382165605094,1,0,0.109768055
13,1,0,9.9,11.505,-8.0,2357.6382165605096,1,0,0.13107102
13,1,0,9.9,11.58,-3.0,2283.8382165605094,1,0,0.13399217
13,1,0,9.9,11.59,19.0,1698.2382165605095,1,0,0.041532412
13,1,0,9.9,11.96,0.0,1698.2382165605095,1,0,0.04848058
13,1,0,9.9,12.785,73.0,2357.6382165605096,1,0,0.14210258
13,1,0,9.9,12.665,-5.0,2283.8382165605094,1,0,0.1349769
13,1,0,9.9,13.155,-8.0,2357.6382165605096,1,0,0.12983187
13,1,0,9.9,13.72,-2.0,2357.6382165605096,1,0,0.13407822
14,1,0,9.9,14.16,-9.0,2357.670912951168,1,0,0.108527
14,1,0,9.9,14.13,-16.0,2357.670912951168,1,0,0.12370327
14,1,0,9.9,14.145,-14.0,1698.2709129511677,1,0,0.046251222
14,1,0,9.9,14.38,-8.0,2357.670912951168,1,0,0.11841495
14,1,0,9.9,14.58,118.0,1698.2709129511677,1,0,0.045208376
14,1,0,9.9,14.39,23.0,2283.870912951168,1,0,0.16255835
15,1,0,9.9,14.37,1.0,2357.774097664544,1,0,0.17784195
15,1,0,9.9,14.645,81.0,2283.9740976645435,1,0,0.21260169
15,1,0,9.9,14.68,72.0,2357.774097664544,1,0,0.22366525
15,1,0,9.9,14.81,-3.0,1698.3740976645436,1,0,0.12848745
15,1,0,9.9,14.94,0.0,2283.9740976645435,1,0,0.17986454
15,1,0,9.9,15.14,0.0,1698.3740976645436,1,0,0.12032808
15,1,0,9.9,15.07,-10.0,1698.3740976645436,1,0,0.12275381
15,1,0,9.9,15.115,-8.0,2357.774097664544,1,0,0.1676822
15,1,0,9.9,15.225,7.0,2283.9740976645435,1,0,0.19186935
15,1,0,9.9,15.86,-1.0,1698.3740976645436,1,0,0.12545708
15,1,0,9.9,15.86,133.0,2283.9740976645435,1,0,0.23908606
16,1,0,9.9,16.16,0.0,1698.2658174097664,1,0,0.11479042
16,1,0,9.9,16.685,-7.0,1698.2658174097664,1,0,0.10538745
16,1,0,9.9,17.0,64.0,2357.6658174097665,1,0,0.22566628
16,1,0,9.9,17.655,0.0,2357.6658174097665,1,0,0.23600893
16,1,0,9.9,17.575,-9.0,2357.6658174097665,1,0,0.19694597
16,1,0,9.9,17.665,4.0,2357.6658174097665,1,0,0.24229042
16,1,0,9.9,17.89,-5.0,2357.6658174097665,1,0,0.22743498
16,1,0,9.9,17.63,-4.0,2283.8658174097664,1,0,0.24006905
17,1,0,9.9,17.55,-7.0,2357.7044585987264,1,0,0.22881234
17,1,0,9.9,17.745,19.0,2357.7044585987264,1,0,0.30135265
17,1,0,9.9,17.64,10.0,2283.9044585987263,1,0,0.31170267
17,1,0,9.9,17.875,29.0,2283.9044585987263,1,0,0.31034452
17,1,0,9.9,18.385,43.0,1698.304458598726,1,0,0.10866596
17,1,0,9.9,18.65,98.0,2357.7044585987264,1,0,0.28298455
17,1,0,9.9,18.665,46.0,2283.9044585987263,1,0,0.3031695
17,1,0,9.9,18.98,-12.0,1698.304458598726,1,0,0.116930574
17,1,0,9.9,19.165,-14.0,2357.7044585987264,1,0,0.2841632
17,1,0,9.9,19.695,-8.0,2283.9044585987263,1,0,0.29348436
18,1,0,9.9,18.86,-4.0,1698.2471337579618,1,0,0.20506729
18,1,0,9.9,15.77,5.0,1698.2471337579618,1,0,0.1532633
18,1,0,9.9,16.0,100.0,2357.647133757962,1,0,0.2507811
18,1,0,9.9,15.11,-3.0,163.44713375796178,1,0,0.13380179
18,1,0,9.9,15.78,2.0,2283.8471337579617,1,0,0.22681639
18,1,0,9.9,15.565,0.0,2357.647133757962,1,0,0.20896702
19,1,0,9.9,16.91,35.0,1698.3070063694267,1,0,0.18988946
19,1,0,9.9,16.955,251.0,2357.707006369427,1,0,0.3376031
19,1,0,9.9,16.63,-3.0,2283.9070063694267,1,0,0.339748
19,1,0,9.9,16.335,-5.0,2357.707006369427,1,0,0.20008953
19,1,0,9.9,16.275,31.0,2283.9070063694267,1,0,0.27392185
19,1,0,9.9,16.37,-1.0,2357.707006369427,1,0,0.20645818
19,1,0,9.9,16.335,-4.0,2357.707006369427,1,0,0.21424721
19,1,0,9.9,20.0,65.0,2357.707006369427,1,0,0.46185216
19,1,0,9.9,20.28,724.0,2357.707006369427,1,0,0.3884199
20,1,0,9.9,19.46,-7.0,1698.2420382165606,1,0,0.22783035
20,1,0,9.9,19.21,-10.0,2283.8420382165605,1,0,0.36943418
20,1,0,9.9,19.29,-10.0,1698.2420382165606,1,0,0.28143045
20,1,0,9.9,19.55,54.0,1698.2420382165606,1,0,0.2823589
21,1,0,9.9,19.755,-4.0,2357.6250530785564,1,0,0.45605588
21,1,0,9.9,19.75,-8.0,2283.8250530785563,1,0,0.38331366
22,1,0,9.9,19.1,-10.0,2357.5384288747346,1,0,0.4523073
22,1,0,9.9,18.06,-17.0,1698.1384288747347,1,0,0.3759231
