hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score
-0.14291539014379187,0.00477074047108181,-0.00019326933038732105,0.0467193289606366,-0.05140756078514581,-0.00696617579188508,0.011184574691966787
0.1948946589094896,0.007919162224978266,-1.0061934590244181e-06,-0.005783641987790658,0.10695258638697364,0.030400000797584655,0.055820549407352996
-0.06815249175671474,0.003366061362593138,-5.188315485906217e-06,0.046023858779730885,-0.037001734871106834,-0.011913586427147186,-0.04807682056740545
0.08973174267696851,0.002744898602832089,0.00046406288755437494,-0.05531981383248544,-0.08042088855461524,0.024454813458335896,0.014380080445980055
-0.12630566686810896,0.017163580012585333,-5.001404633083687e-06,-0.0337185520725325,0.058335577839131784,-0.01804719209756391,0.019057329842432715
0.06059141059576845,0.01926015679057066,-0.0001023969389498192,0.07353925953106952,-0.027491705256824688,-0.032380605495534856,0.025417540121047456
-0.008613641781111549,-7.15188852822438e-05,2.8094213455897264e-05,-0.03893868171268453,-0.040483998681263365,-0.010941193388774986,0.026813469159261624
0.07609041668986907,-0.014125589175615398,0.00040779538018010687,-0.06560732894546044,-0.07040637176328648,-0.0057786481007933675,0.01864991559243451
-0.012677737791401699,0.0006920603234321573,-3.177512747545852e-05,-0.03494592201290651,-0.03584747817212095,-0.008385709646468361,0.007320564522252728
0.07281659688272818,-0.0005558873301682206,-2.4886986861597654e-05,-0.041721082623582324,-0.013246330398445316,0.022127713038586072,0.02745276080444456
0.05593347960151738,-0.00192888002594312,-0.00015225120758018997,-0.04489335267633821,-0.058592142595599105,0.02592612874616559,0.011645675914672513
-0.14553786571789534,0.017252668565760028,-4.161675771075825e-05,0.03540919624579449,-0.017087250031686072,0.02149588103638963,0.01398684952035547
-0.11416630247685432,-0.0021142515217264456,7.901468345272592e-05,0.026817567179910847,0.040219886153315516,-0.010020713340025397,-0.03521613490115851
-0.046690748890396275,0.0005575968315825177,-5.576944289099363e-06,0.046696976841116976,-0.0844949138017061,-0.014318466051481665,-0.06058986823322871
0.027112722500382547,-0.009020068926271023,1.3932798057791212e-05,0.03248438768352691,0.05709470300236717,-0.006052581559866665,-0.040338848530314844
-0.04340123945210746,-0.015356187320780056,3.9375573395502433e-07,0.00928737860894763,0.08988230258241915,-0.016152064422533537,0.032590157213776054
-0.011585968205084445,-0.014216501484314609,-2.008070982992185e-05,-0.011311863526857141,-0.04053748681365202,0.006887258895828082,0.004862360753739879
-0.06563452231511493,0.0285128145962953,-1.9503680368266208e-05,-0.0022965187675630353,0.08679042109784982,-0.01265180266182871,0.05562407303166885
-0.027062953250560302,-0.006651647797164837,6.071532165918825e-18,-0.02821028381430855,-0.06731576951216747,0.006686170518669932,-0.07865999235360255
-0.012780001714864413,0.005981760391616281,-5.164806855220347e-05,-0.026387254315506044,-0.11535590782874108,-0.004525774052599448,-0.04639931602748885
0.026940401771260922,-0.02531578408818066,6.749324500563911e-06,-0.03945561647554858,-0.040589907775167376,-0.0026278641633689457,-0.029103853306112194
-0.09864397448627282,-0.0033688184201406558,4.397340118898925e-06,-0.0003216602339719812,0.03740184714334709,-0.008252832154122492,-0.03650775836532314
0.06343059435362614,0.019600193855818335,-4.1142898301279804e-05,-0.031185314849329494,-0.041098371474382764,-0.0034191270011166707,-0.03201658387497689
-0.12757683348841964,0.0038692695235368,-0.00021178730515140258,0.03441561989168015,-0.05291763061967988,-0.034675642352318396,0.009012078471559404
