hour,day_of_week,is_weekend,weather_severity,rolling_origin_delay,prev_delay,congestion_score,carrier_avg_delay,route_avg_delay,actual,pred,prob
7,1,0,9.9,24.87,0.0,0.7158088235294118,0.5218480378513777,-2.531150159744409,1,0,0.06102657420854219
7,1,0,9.9,24.87,0.0,0.7158088235294118,0.5218480378513777,-2.531150159744409,1,0,0.06102657420854219
7,1,0,9.9,25.295,-7.0,0.7158088235294118,0.5218480378513777,-4.296523517382413,1,0,0.05734484272640132
7,1,0,9.9,25.295,-7.0,0.7158088235294118,0.5218480378513777,-4.296523517382413,1,0,0.05734484272640132
7,1,0,9.9,25.295,-7.0,0.7158088235294118,0.5218480378513777,-4.296523517382413,1,0,0.05734484272640132
7,1,0,9.9,25.295,-7.0,0.7158088235294118,0.5218480378513777,-4.296523517382413,1,0,0.05734484272640132
7,1,0,9.9,25.295,-7.0,0.7158088235294118,0.5218480378513777,-4.296523517382413,1,0,0.05734484272640132
7,1,0,9.9,25.305,100.0,0.7158088235294118,0.5218480378513777,-11.278901734104046,1,0,0.03634003820780038
7,1,0,9.9,25.305,100.0,0.7158088235294118,0.5218480378513777,-11.278901734104046,1,0,0.03634003820780038
7,1,0,9.9,25.305,100.0,0.7158088235294118,0.5218480378513777,-11.278901734104046,1,0,0.03634003820780038
7,1,0,9.9,25.305,100.0,0.7158088235294118,0.5218480378513777,-11.278901734104046,1,0,0.03634003820780038
7,1,0,9.9,25.305,100.0,0.7158088235294118,0.5218480378513777,-11.278901734104046,1,0,0.03634003820780038
8,1,0,9.9,25.35,18.0,0.932720588235294,11.401605024424285,14.67871485943775,1,0,0.14618669922885807
8,1,0,9.9,25.35,18.0,0.932720588235294,11.401605024424285,14.67871485943775,1,0,0.14618669922885807
8,1,0,9.9,25.35,18.0,0.932720588235294,11.401605024424285,14.67871485943775,1,0,0.14618669922885807
8,1,0,9.9,25.35,18.0,0.932720588235294,11.401605024424285,14.67871485943775,1,0,0.14618669922885807
8,1,0,9.9,25.35,18.0,0.932720588235294,11.401605024424285,14.67871485943775,1,0,0.14618669922885807
8,1,0,9.9,25.58,-2.0,0.932720588235294,11.401605024424285,1.95625,1,0,0.1391021118821762
8,1,0,9.9,25.58,-2.0,0.932720588235294,11.401605024424285,1.95625,1,0,0.1391021118821762
8,1,0,9.9,25.58,-2.0,0.932720588235294,11.401605024424285,1.95625,1,0,0.1391021118821762
8,1,0,9.9,25.58,-2.0,0.932720588235294,11.401605024424285,1.95625,1,0,0.1391021118821762
8,1,0,9.9,25.58,-2.0,0.932720588235294,11.401605024424285,1.95625,1,0,0.1391021118821762
8,1,0,9.9,24.725,26.0,0.932720588235294,0.5218480378513777,-4.256281407035176,1,0,0.09464794674623002
8,1,0,9.9,24.725,26.0,0.932720588235294,0.5218480378513777,-4.256281407035176,1,0,0.09464794674623002
8,1,0,9.9,24.725,26.0,0.932720588235294,0.5218480378513777,-4.256281407035176,1,0,0.09464794674623002
8,1,0,9.9,24.725,26.0,0.932720588235294,0.5218480378513777,-4.256281407035176,1,0,0.09464794674623002
8,1,0,9.9,24.725,26.0,0.932720588235294,0.5218480378513777,-4.256281407035176,1,0,0.09464794674623002
8,1,0,9.9,24.655,-5.0,0.932720588235294,0.5218480378513777,-9.18032786885246,1,0,0.05907195488065381
8,1,0,9.9,24.91,7.0,0.932720588235294,0.5218480378513777,27.489795918367346,1,0,0.17209095133353364
8,1,0,9.9,24.945,-10.0,0.932720588235294,11.401605024424285,9.349693251533742,1,0,0.15690979473022507
8,1,0,9.9,24.945,-10.0,0.932720588235294,11.401605024424285,9.349693251533742,1,0,0.15690979473022507
8,1,0,9.9,24.945,-10.0,0.932720588235294,11.401605024424285,9.349693251533742,1,0,0.15690979473022507
8,1,0,9.9,24.945,-10.0,0.932720588235294,11.401605024424285,9.349693251533742,1,0,0.15690979473022507
8,1,0,9.9,24.945,-10.0,0.932720588235294,11.401605024424285,9.349693251533742,1,0,0.15690979473022507
8,1,0,9.9,24.92,-4.0,0.932720588235294,0.5218480378513777,-2.531150159744409,1,0,0.09589592564470892
8,1,0,9.9,25.115,1.0,0.932720588235294,0.5218480378513777,-11.278901734104046,1,0,0.07545480624936769
8,1,0,9.9,25.55,43.0,0.932720588235294,11.401605024424285,9.858288770053475,1,0,0.14853112718755077
9,1,0,9.9,25.555,86.0,0.7998161764705882,0.5218480378513777,7.149425287356322,1,0,0.2513274249635702
9,1,0,9.9,25.555,86.0,0.7998161764705882,0.5218480378513777,7.149425287356322,1,0,0.2513274249635702
9,1,0,9.9,25.905,-2.0,0.7998161764705882,0.5218480378513777,8.436936936936936,1,0,0.16344807708043968
9,1,0,9.9,25.905,-2.0,0.7998161764705882,0.5218480378513777,8.436936936936936,1,0,0.16344807708043968
9,1,0,9.9,25.91,78.0,0.7998161764705882,11.401605024424285,7.620915032679738,1,0,0.3202755354345762
9,1,0,9.9,25.935,-5.0,0.7998161764705882,0.5218480378513777,14.142857142857142,1,0,0.15897398023171525
9,1,0,9.9,25.925,0.0,0.7998161764705882,11.401605024424285,30.213793103448275,1,0,0.14706124523510639
9,1,0,9.9,25.925,0.0,0.7998161764705882,11.401605024424285,30.213793103448275,1,0,0.14706124523510639
9,1,0,9.9,25.955,13.0,0.7998161764705882,11.401605024424285,7.26984126984127,1,0,0.21952499349886342
9,1,0,9.9,25.955,13.0,0.7998161764705882,11.401605024424285,7.26984126984127,1,0,0.21952499349886342
9,1,0,9.9,25.985,4.0,0.7998161764705882,11.401605024424285,32.84126984126984,1,0,0.23491278411538
9,1,0,9.9,26.015,-6.0,0.7998161764705882,11.401605024424285,8.662162162162161,1,0,0.18510959558200288
9,1,0,9.9,26.015,-6.0,0.7998161764705882,11.401605024424285,8.662162162162161,1,0,0.18510959558200288
9,1,0,9.9,26.315,48.0,0.7998161764705882,11.401605024424285,17.25287356321839,1,0,0.2738485523244694
9,1,0,9.9,26.315,48.0,0.7998161764705882,11.401605024424285,17.25287356321839,1,0,0.2738485523244694
9,1,0,9.9,25.8,60.0,0.7998161764705882,11.401605024424285,2.5254237288135597,1,0,0.16661120151089015
10,1,0,9.9,20.995,0.0,0.4786764705882352,24.57894736842105,7.149425287356322,1,0,0.3721279736352567
10,1,0,9.9,20.995,0.0,0.4786764705882352,24.57894736842105,7.149425287356322,1,0,0.3721279736352567
10,1,0,9.9,21.04,-2.0,0.4786764705882352,0.5218480378513777,-2.531150159744409,1,0,0.10390392446481604
10,1,0,9.9,21.345,2.0,0.4786764705882352,11.401605024424285,7.335227272727272,1,0,0.240904300212499
10,1,0,9.9,21.345,2.0,0.4786764705882352,11.401605024424285,7.335227272727272,1,0,0.240904300212499
11,1,0,9.9,21.145,12.0,0.5240808823529411,0.5218480378513777,2.127891156462585,1,0,0.19549434304745186
11,1,0,9.9,21.145,12.0,0.5240808823529411,0.5218480378513777,2.127891156462585,1,0,0.19549434304745186
11,1,0,9.9,21.135,42.0,0.5240808823529411,0.5218480378513777,16.455128205128204,1,0,0.17528358173422695
11,1,0,9.9,21.21,-4.0,0.5240808823529411,0.5218480378513777,-9.18032786885246,1,0,0.08057178350634688
11,1,0,9.9,21.21,-4.0,0.5240808823529411,0.5218480378513777,-9.18032786885246,1,0,0.08057178350634688
12,1,0,9.9,21.385,15.0,0.6384191176470588,11.401605024424285,26.948051948051948,1,0,0.26614687080700167
12,1,0,9.9,21.385,15.0,0.6384191176470588,11.401605024424285,26.948051948051948,1,0,0.26614687080700167
12,1,0,9.9,21.385,15.0,0.6384191176470588,11.401605024424285,26.948051948051948,1,0,0.26614687080700167
12,1,0,9.9,21.655,-6.0,0.6384191176470588,0.5218480378513777,23.315625,1,0,0.1446767772186161
12,1,0,9.9,22.38,0.0,0.6384191176470588,11.401605024424285,9.858288770053475,1,0,0.1898925543749268
13,1,0,9.9,22.395,160.0,0.5829044117647059,11.401605024424285,9.349693251533742,1,0,0.26781746326049155
13,1,0,9.9,23.0,-5.0,0.5829044117647059,0.5218480378513777,15.70668485675307,1,0,0.16789506629010878
13,1,0,9.9,23.0,-5.0,0.5829044117647059,0.5218480378513777,15.70668485675307,1,0,0.16789506629010878
13,1,0,9.9,23.46,176.0,0.5829044117647059,0.5218480378513777,-2.531150159744409,1,0,0.04770753073577345
13,1,0,9.9,23.935,-4.0,0.5829044117647059,11.401605024424285,11.980861244019138,1,0,0.22264838752686775
14,1,0,9.9,24.555,98.0,0.6720588235294118,11.401605024424285,17.70921985815603,1,0,0.16531142682782293
14,1,0,9.9,24.6,117.0,0.6720588235294118,0.5218480378513777,8.436936936936936,1,0,0.16459585099661053
14,1,0,9.9,24.965,-4.0,0.6720588235294118,11.401605024424285,9.621160409556314,1,0,0.15811634365804267
14,1,0,9.9,24.965,-4.0,0.6720588235294118,11.401605024424285,9.621160409556314,1,0,0.15811634365804267
14,1,0,9.9,24.965,-4.0,0.6720588235294118,11.401605024424285,9.621160409556314,1,0,0.15811634365804267
14,1,0,9.9,24.965,-4.0,0.6720588235294118,11.401605024424285,9.621160409556314,1,0,0.15811634365804267
14,1,0,9.9,24.965,-4.0,0.6720588235294118,11.401605024424285,9.621160409556314,1,0,0.15811634365804267
14,1,0,9.9,24.965,-4.0,0.6720588235294118,11.401605024424285,9.621160409556314,1,0,0.15811634365804267
15,1,0,9.9,25.405,6.0,0.7544117647058823,11.401605024424285,14.67871485943775,1,0,0.23739849282470316
15,1,0,9.9,25.405,6.0,0.7544117647058823,11.401605024424285,14.67871485943775,1,0,0.23739849282470316
15,1,0,9.9,25.415,81.0,0.7544117647058823,0.5218480378513777,-4.296523517382413,1,0,0.08414038181040141
15,1,0,9.9,25.415,81.0,0.7544117647058823,0.5218480378513777,-4.296523517382413,1,0,0.08414038181040141
15,1,0,9.9,25.47,-4.0,0.7544117647058823,11.401605024424285,3.555555555555556,1,0,0.21894695434193703
16,1,0,9.9,25.915,21.0,0.7056985294117647,11.401605024424285,-0.7538461538461538,1,0,0.14915343135307896
16,1,0,9.9,26.0,0.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.10220593544931093
16,1,0,9.9,26.0,0.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.10220593544931093
16,1,0,9.9,26.0,0.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.10220593544931093
16,1,0,9.9,26.0,0.0,0.7056985294117647,0.5218480378513777,-4.256281407035176,1,0,0.10220593544931093
16,1,0,9.9,25.61,4.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.0791757175763881
16,1,0,9.9,25.61,4.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.0791757175763881
16,1,0,9.9,25.61,4.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.0791757175763881
16,1,0,9.9,25.61,4.0,0.7056985294117647,0.5218480378513777,-13.345238095238097,1,0,0.0791757175763881
